"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene66"	"Gene66"	1.56209710470596	1	1.56209710470596	1.06252798252032	0.994748166829794	1	1
"Gene67"	"Gene67"	0.116986699963303	1	0.116986699963303	1.00800573034638	1.00294595215255	1.86542628786909	1
"Gene68"	"Gene68"	3.85481416817272	1	3.85481416817272	0.912613104091532	1.07524408383628	1	1
"Gene69"	"Gene69"	0.198816621314792	1	0.198816621314792	0.946806733129655	0.889975691065839	2.02253839906148	1
"Gene70"	"Gene70"	2.63463326606539	1	2.63463326606539	0.79720529184578	1.21490199331958	1.70923702469622	1
"Gene71"	"Gene71"	0.16059939817377	1	0.16059939817377	1.14026922606661	0.827390618133601	1	1
"Gene72"	"Gene72"	0.899778291621413	1	0.899778291621413	1.12986658239715	0.933646714570697	1	0.581783877963513
"Gene73"	"Gene73"	4.77281865296254	1	4.77281865296254	0.898461501530913	0.868506838238942	1	1
"Gene74"	"Gene74"	0.642687582603039	1	0.642687582603039	1.04506769559514	1.25337981241245	1	1
"Gene75"	"Gene75"	2.23454951782662	55.2085415897966	57.0174160849124	0.657206422694964	0.872045185719202	1	1
"Gene76"	"Gene76"	1.87491072277026	1	1.87491072277026	0.973111698759209	0.903112957734286	1	1
"Gene77"	"Gene77"	1.43873860458202	1	1.43873860458202	0.930734442854275	1.16448324821148	1	1
"Gene78"	"Gene78"	5.80574124221388	1	5.80574124221388	0.932845635251137	0.968999362459865	1	1
"Gene79"	"Gene79"	3.32595698599381	1	3.32595698599381	1.0864783024057	0.90241424819665	1	1
"Gene80"	"Gene80"	1.75550681738509	1	1.75550681738509	0.998199673561268	1.09474069351039	1	1
"Gene81"	"Gene81"	0.495073821452087	1	0.495073821452087	0.888458457414321	0.903519896184402	1	1
"Gene82"	"Gene82"	1.80751060188567	1	1.80751060188567	1.15286877509394	1.10351171400526	1	1
"Gene83"	"Gene83"	1.66533682890284	45.1724179368887	46.6524649067194	1.06478905620268	0.765814014934365	1.78130907779185	1
"Gene84"	"Gene84"	0.23111788977815	200.462724695525	207.030764703127	0.98371279674252	1.27749824122828	1.55980674791693	1
"Gene85"	"Gene85"	0.334382253516185	1	0.334382253516185	0.764430834738748	1.10753506657816	1	1
"Gene86"	"Gene86"	5.79289929208038	1	5.79289929208038	0.961942700194671	0.953943315455211	1	1
"Gene87"	"Gene87"	3.57476930337342	93.5731546353965	96.6390224879676	0.890477121504852	0.901675970756654	1	1
"Gene88"	"Gene88"	0.276745057094153	1	0.276745057094153	1.12591176023307	0.922298668033952	1	1
"Gene89"	"Gene89"	0.0942071066764551	1	0.0942071066764551	0.905515446197008	0.99637798697923	1	1
"Gene90"	"Gene90"	1.84297822457356	1	1.84297822457356	0.887246290915298	1.00875615950052	1	1
"Gene91"	"Gene91"	1.61500519404776	1	1.61500519404776	0.878378081619581	1.18664441629813	1	1
"Gene92"	"Gene92"	6.39215465338315	1	6.39215465338315	0.925127367483026	1.09760827132488	1	1
"Gene93"	"Gene93"	1.06316268942592	1	1.06316268942592	1.51807718260322	1.05335850913572	1	1
"Gene94"	"Gene94"	0.198318575123332	1	0.198318575123332	0.884338546652026	1.10505164101717	1	2.54980313835822
"Gene95"	"Gene95"	4.84357496480945	1	4.84357496480945	1.06687191767313	0.848357467467263	0.558395487945103	1
"Gene96"	"Gene96"	1.16115689897206	1	1.16115689897206	0.845732350440011	1.38241210526663	1.52115164780086	1
"Gene97"	"Gene97"	5.31311628066338	1	5.31311628066338	1.03158569899151	1.02444442791661	1	1
"Gene98"	"Gene98"	16.7876229472234	1	16.7876229472234	1.23974346238178	1.07717906151559	1	1
"Gene99"	"Gene99"	3.47840757027271	1	3.47840757027271	1.33011788181362	0.803225674386729	1	1
"Gene100"	"Gene100"	1.89917497547127	1	1.89917497547127	1.11852609084629	0.766863094529763	1.98122775914388	1
"Gene101"	"Gene101"	0.0423105389137885	1	0.0423105389137885	1.22689893760844	0.835794322971352	1	1
"Gene102"	"Gene102"	1.8448955596253	1	1.8448955596253	0.941802251409582	0.937340532250106	1.74417898517056	1
"Gene103"	"Gene103"	5.17429934459032	1	5.17429934459032	0.94338203669634	0.748585735743467	1	1
"Gene104"	"Gene104"	2.56304334315736	1	2.56304334315736	0.934585871591157	1.00582354385706	1	0.691416556054276
"Gene105"	"Gene105"	0.240469290781195	1	0.240469290781195	1.12654459241324	1.04360171407271	1	1
"Gene106"	"Gene106"	1.23044826816841	1	1.23044826816841	1.24373538423274	1.09292569503494	1	1
"Gene107"	"Gene107"	0.442514598190666	1	0.442514598190666	1.16480695066568	1.30591320363023	1	1
"Gene108"	"Gene108"	3.77465580845324	1	3.77465580845324	1.15930256454399	0.83521937387111	1	1
"Gene109"	"Gene109"	1.31516549499236	1	1.31516549499236	1.13322515138056	1.08359606875675	2.03216336243367	1
"Gene110"	"Gene110"	11.2064910933959	1	11.2064910933959	1.14895929991239	0.813463791042167	1	1
"Gene111"	"Gene111"	2.98156288232978	1	2.98156288232978	0.950263632558837	0.939409612681135	1	1
"Gene112"	"Gene112"	5.15800565285296	1	5.15800565285296	1.09114335107745	1.11585378202518	0.465326555556324	1
"Gene113"	"Gene113"	5.36895139423842	72.268595227959	74.6364320688051	1.04711518740222	1.10775288762194	1	1
"Gene114"	"Gene114"	1.4587551953896	1	1.4587551953896	0.83179578538616	0.713461931488759	1	1.58081727103126
"Gene115"	"Gene115"	5.03567330683221	1	5.03567330683221	0.975935694013065	0.957782916175019	1	1
"Gene116"	"Gene116"	1.82678640552789	1	1.82678640552789	0.968235629849193	0.835835223326656	1	1
"Gene117"	"Gene117"	0.606937058983129	1	0.606937058983129	1.07402427652335	1.05389390084681	1	1.13265194289047
"Gene118"	"Gene118"	0.240323858652978	1	0.240323858652978	1.22879364943188	0.973415422153125	1	1
"Gene119"	"Gene119"	0.12578244887739	1	0.12578244887739	1.37528671984606	1.10074796784967	1	1
"Gene120"	"Gene120"	3.24067950327201	1	3.24067950327201	0.978289984795057	1.16041535835025	1	1.50878113842503
"Gene121"	"Gene121"	0.0843639515471264	1	0.0843639515471264	0.973038026788887	0.918386287910185	1.5460239677768	1
"Gene122"	"Gene122"	0.545781741379499	1	0.545781741379499	1.06340170654242	0.966567663500784	1	1
"Gene123"	"Gene123"	3.23938608242327	1	3.23938608242327	0.782024447120103	0.917374218741006	1.32443340373928	1
"Gene124"	"Gene124"	0.0118518945645141	1	0.0118518945645141	0.915557464461266	0.876730442859036	1	1
"Gene125"	"Gene125"	2.07253056304995	1	2.07253056304995	1.18653478724904	1.04437001353822	1.71423619090827	1
"Gene126"	"Gene126"	0.267294757304561	1	0.267294757304561	1.09200855364587	1.3035654697988	1	1
"Gene127"	"Gene127"	5.38691284751768	1	5.38691284751768	0.813807931323244	0.934056483230012	2.15519609791712	1
"Gene128"	"Gene128"	0.98631077367114	1	0.98631077367114	0.734689788610203	0.888646552577743	1	1
"Gene129"	"Gene129"	4.79862497167799	87.1494117805319	90.0048095812099	1.07260469940618	0.972651815439956	1	1
"Gene130"	"Gene130"	0.218101214169024	1	0.218101214169024	1.1667019200897	0.965437911338545	1	1
"Gene131"	"Gene131"	2.28055389851721	1	2.28055389851721	1.08897292747722	1.02478455845654	0.582814560809049	1
"Gene132"	"Gene132"	0.866761507467268	1	0.866761507467268	1.16395248037617	1.02858908657874	1	1
"Gene133"	"Gene133"	4.68409095925503	1	4.68409095925503	0.8470629962193	0.870532232568065	1	1
"Gene134"	"Gene134"	0.445872282200913	1	0.445872282200913	0.959567051360209	1.13755914881743	1	1
"Gene135"	"Gene135"	0.79950916364201	1	0.79950916364201	0.942782003581781	0.890275267806856	1	1
"Gene136"	"Gene136"	3.81962959173664	1	3.81962959173664	0.898234120467534	1.37149021514358	1.47414799102731	1
"Gene137"	"Gene137"	0.509225650817719	1	0.509225650817719	0.941169564636607	1.09942687799123	1	1
"Gene138"	"Gene138"	0.032671570678628	1	0.032671570678628	0.976353336943697	0.921886581487398	1	0.361001425217772
"Gene139"	"Gene139"	5.09712583414409	1	5.09712583414409	1.18349379795473	0.998617180097294	1	1
"Gene140"	"Gene140"	3.34952116718518	1	3.34952116718518	0.910680713183161	1.4882260350976	1	1
"Gene141"	"Gene141"	4.01890767517178	1	4.01890767517178	1.1424671403007	1.21342463829767	1	1
"Gene142"	"Gene142"	3.05555864363676	1	3.05555864363676	1.03581327718561	1.05319194696294	1	1
"Gene143"	"Gene143"	0.534376262348606	24.5877830690462	25.3933869195428	0.930601252064268	1.08197298930504	1	1
"Gene144"	"Gene144"	0.829289616560647	1	0.829289616560647	1.28312093878235	1.28666791957659	1	1
"Gene145"	"Gene145"	4.07809640273383	1	4.07809640273383	1.02883516517761	0.975555446150808	1	1
"Gene146"	"Gene146"	4.05339790006849	1	4.05339790006849	0.889214058651962	1.00297597859985	1.30209551243926	1
"Gene147"	"Gene147"	0.511046228280955	1	0.511046228280955	1.19398152704432	0.858057502051695	1	1.77881307637349
"Gene148"	"Gene148"	0.398169332701068	1	0.398169332701068	1.22459261916804	1.16706845876812	1	1
"Gene149"	"Gene149"	3.6215196101958	1	3.6215196101958	1.18304684148393	1.011781352543	1	1
"Gene150"	"Gene150"	2.24892864407322	1	2.24892864407322	1.18877016125171	1.10958017848711	1	1
"Gene151"	"Gene151"	0.218349363572427	1	0.218349363572427	0.836593229967314	1.04872241639829	1	1
"Gene152"	"Gene152"	0.540805787130218	1	0.540805787130218	0.921658710574485	1.10316150626968	1	1
"Gene153"	"Gene153"	0.313260763362464	1	0.313260763362464	1.11031444741279	1.06713154996718	0.52275720684071	1
"Gene154"	"Gene154"	0.960778425108027	1	0.960778425108027	1.18814822464276	0.752403079948088	1	1
"Gene155"	"Gene155"	0.60108063824662	1	0.60108063824662	1.04399059955101	1.05217911569219	1	1
"Gene156"	"Gene156"	0.117043174795603	1	0.117043174795603	1.02968814202648	0.869018239560469	1	1
"Gene157"	"Gene157"	1.63171404241401	1	1.63171404241401	1.18937191051828	1.02734000442502	1	1
"Gene158"	"Gene158"	1.0876021925619	1	1.0876021925619	1.2153421828893	0.917817400000982	1	1.40784505197856
"Gene159"	"Gene159"	1.38354173073823	1	1.38354173073823	1.13049743484187	1.19702120443685	1	1
"Gene160"	"Gene160"	5.73732993313921	1	5.73732993313921	1.01370660515933	0.965995243139617	1	1
"Gene161"	"Gene161"	9.81415534749327	1	9.81415534749327	1.06278111581497	1.02277771051223	1	1
"Gene162"	"Gene162"	0.666120542842121	1	0.666120542842121	1.3250303765007	0.941032615808039	1	1
"Gene163"	"Gene163"	0.315482360950641	1	0.315482360950641	0.740715609834259	1.13440827734384	1	1
"Gene164"	"Gene164"	0.175697923998404	1	0.175697923998404	1.22223862948217	1.21136444416373	1	1
"Gene165"	"Gene165"	0.201947636071728	1	0.201947636071728	1.23138282772111	1.0697448265006	1	1
"Gene166"	"Gene166"	2.05946612137162	1	2.05946612137162	1.19833337938907	1.00626904659676	1	1
"Gene167"	"Gene167"	2.00355300692466	1	2.00355300692466	0.940990219772862	0.898728385826815	1	1
"Gene168"	"Gene168"	1.60129309703741	1	1.60129309703741	0.921095496235533	0.746608853733381	1	1
"Gene169"	"Gene169"	1.4505960885101	1	1.4505960885101	1.14680454590365	0.837286238337953	1	1
"Gene170"	"Gene170"	8.25523332564304	1	8.25523332564304	0.851436635618456	0.927322610978987	1	1
"Gene171"	"Gene171"	1.62772301493919	1	1.62772301493919	1.10455204326433	1.03979464745076	1	1
"Gene172"	"Gene172"	0.432901282459549	1	0.432901282459549	0.917580075913315	1.03122429703749	1	1
"Gene173"	"Gene173"	2.32859311372274	1	2.32859311372274	1.18593437666462	0.974339195837192	1	1
"Gene174"	"Gene174"	0.557806450034571	1	0.557806450034571	1.20668902954457	0.879180982853666	1	1
"Gene175"	"Gene175"	0.388172321612424	1	0.388172321612424	0.928378460692315	0.929219211819986	1	1
"Gene176"	"Gene176"	0.0123561192488465	1	0.0123561192488465	1.0331533864079	1.09015460621862	1	1
"Gene177"	"Gene177"	2.10114207242731	1	2.10114207242731	0.943176931648571	1.06274209622522	1	0.520713544652674
"Gene178"	"Gene178"	0.77990505818556	1	0.77990505818556	0.9546828398581	1.07597946404398	1	1
"Gene179"	"Gene179"	0.38623276117898	1	0.38623276117898	0.888906538892292	0.804380262177905	1	1
"Gene180"	"Gene180"	0.618177214884161	1	0.618177214884161	0.751836815381754	1.12872605004924	1	1
"Gene181"	"Gene181"	3.82125058895268	1	3.82125058895268	0.972548099050118	0.907308554214613	1	1
"Gene182"	"Gene182"	0.255030617343747	1	0.255030617343747	0.845091362346566	1.03001342022181	1	1
"Gene183"	"Gene183"	0.715520749951835	1	0.715520749951835	1.05939181268825	0.894171042754945	1	1
"Gene184"	"Gene184"	5.90961476274899	1	5.90961476274899	0.950269859200348	0.976310320030105	1	1
"Gene185"	"Gene185"	0.639344933017299	1	0.639344933017299	1.03466098529357	0.946750947441851	1	1
"Gene186"	"Gene186"	1.37968039471615	1	1.37968039471615	1.09276509478771	0.943046372799504	1.69163688694671	1
"Gene187"	"Gene187"	3.22628091416954	1	3.22628091416954	0.911233407352277	0.914899330976288	1	1
"Gene188"	"Gene188"	5.16081660017855	1	5.16081660017855	1.16983180732178	1.22623486002587	1	1
"Gene189"	"Gene189"	0.164722983981826	1	0.164722983981826	1.12120487861308	1.01978929218646	0.962925406995283	1
"Gene190"	"Gene190"	0.634963543583991	1	0.634963543583991	1.19024282353442	1.21060512060316	1	1
"Gene191"	"Gene191"	5.4621471295185	1	5.4621471295185	0.735524641047227	1.23607781644671	0.578245707691453	0.902838782062245
"Gene192"	"Gene192"	0.319877967674939	1	0.319877967674939	1.09718178174351	0.86246424289396	1	1
"Gene193"	"Gene193"	2.30402769752929	1	2.30402769752929	1.2894163625411	1.01806103933077	1	1
"Gene194"	"Gene194"	2.61575138492854	1	2.61575138492854	0.806552058452821	1.16579054563683	1	1
"Gene195"	"Gene195"	0.075183754128483	1	0.075183754128483	0.986791978599809	1.05739420168822	1	1
"Gene196"	"Gene196"	12.4353007446226	1	12.4353007446226	0.739169810312611	0.956565986615389	2.10766530201575	1
"Gene197"	"Gene197"	1.35577330699124	1	1.35577330699124	1.17348054865015	1.13858705637366	1	1.66927143526133
"Gene198"	"Gene198"	0.36094106352581	1	0.36094106352581	1.00969251608756	0.946831384662292	1	1.978808982752
"Gene199"	"Gene199"	0.0400381124736567	1	0.0400381124736567	1.20407407790758	0.995945448479998	0.65122719645029	1
"Gene200"	"Gene200"	2.10678875909111	1	2.10678875909111	0.936584197553523	0.968512192194343	0.797404207646585	0.522093944645314
"Gene201"	"Gene201"	0.000894418672050325	1	0.000894418672050325	1.00724435262953	0.924312382426899	1	1
"Gene202"	"Gene202"	0.291870816201333	1	0.291870816201333	1.01341298159415	1.1495123305919	1	1
"Gene203"	"Gene203"	0.998988264134273	1	0.998988264134273	0.903511158157161	0.956697341108784	1	1
"Gene204"	"Gene204"	3.45908533150654	1	3.45908533150654	0.737438343143041	1.11231290001507	1	1
"Gene205"	"Gene205"	3.05990825810474	1	3.05990825810474	0.775762779975168	1.03776708382765	1	1
"Gene206"	"Gene206"	0.392824224107198	1	0.392824224107198	1.1983745350368	0.985030984839922	1	1
"Gene207"	"Gene207"	5.06068915641711	1	5.06068915641711	0.926895887167936	0.785915117827127	1	1
"Gene208"	"Gene208"	1.15028115571947	1	1.15028115571947	1.17398453530921	1.14085922693107	1	1
"Gene209"	"Gene209"	0.0734284018258166	1	0.0734284018258166	1.29093664314814	1.05016198895321	1.94051933652836	1
"Gene210"	"Gene210"	1.46077586015657	1	1.46077586015657	1.06711388006631	1.13079902647184	1.16426718827927	1
"Gene211"	"Gene211"	2.7158974070628	1	2.7158974070628	1.09792089563146	1.12439053904319	1	1
"Gene212"	"Gene212"	0.67943007420686	1	0.67943007420686	1.41549373714132	1.1007435532883	1	1
"Gene213"	"Gene213"	0.721616130333025	1	0.721616130333025	1.11580640972047	0.971292065429335	1	1
"Gene214"	"Gene214"	0.827467474593892	1	0.827467474593892	0.893223929284532	1.17060639465897	0.5193977703511	1
"Gene215"	"Gene215"	1.83289016103808	1	1.83289016103808	0.941600366801154	0.895754501738548	1	1
"Gene216"	"Gene216"	0.104983585042468	1	0.104983585042468	1.08254146731683	1.26635410796943	1	1.83367192626872
"Gene217"	"Gene217"	0.123094021599526	1	0.123094021599526	0.791093376232791	1.02727961970579	0.817581801481642	2.02631882462046
"Gene218"	"Gene218"	1.39384365252714	1	1.39384365252714	0.766839021521428	1.1980818599957	1	1
"Gene219"	"Gene219"	3.71118385746722	1	3.71118385746722	0.785520530205993	0.96440558206734	2.4094046207416	1
"Gene220"	"Gene220"	2.34603860752697	1	2.34603860752697	1.27308115564576	1.25402963243446	1	1
"Gene221"	"Gene221"	0.0520796446014926	1	0.0520796446014926	0.939946418840388	1.23394359667573	1	1
"Gene222"	"Gene222"	0.238484008089419	1	0.238484008089419	0.994049794534042	1.11934979022123	1.72097266210427	1
"Gene223"	"Gene223"	0.0204266031755568	1	0.0204266031755568	0.965533803613623	1.09818755678568	0.684030424105547	1
"Gene224"	"Gene224"	2.0549312010717	1	2.0549312010717	1.01103116964484	0.836177542595251	1	2.9423385222186
"Gene225"	"Gene225"	0.277501417938623	1	0.277501417938623	1.06414143045543	1.12004997391779	1	1
"Gene226"	"Gene226"	7.28958721041614	1	7.28958721041614	0.99414010372487	1.0865068987852	1	1
"Gene227"	"Gene227"	0.717236384800594	1	0.717236384800594	1.32886324174599	1.17295625221362	2.03967567776584	1
"Gene228"	"Gene228"	0.354026623702067	1	0.354026623702067	1.33883325836185	1.31521770023628	1	1
"Gene229"	"Gene229"	3.11069832518022	1	3.11069832518022	1.02556583488354	1.10075860300738	1	1
"Gene230"	"Gene230"	0.0675802952319677	1	0.0675802952319677	1.12645595226699	1.1764866580724	1	1.68684093202713
"Gene231"	"Gene231"	4.09630920647821	1	4.09630920647821	0.926318092526256	1.0481992377904	0.706477994949763	1
"Gene232"	"Gene232"	1.84328099883027	1	1.84328099883027	0.957661744136443	1.09601037769167	0.616270120707634	1
"Gene233"	"Gene233"	1.19994395412145	1	1.19994395412145	0.997171206884816	0.900276726998137	1	1
"Gene234"	"Gene234"	0.394308579710654	1	0.394308579710654	0.93468525433157	1.0173369362647	1	1
"Gene235"	"Gene235"	3.59656267435953	1	3.59656267435953	0.888813110646859	0.970183421019768	1	1.51443302010276
"Gene236"	"Gene236"	1.07150828966158	1	1.07150828966158	1.05136707511582	1.41213844450229	1	1
"Gene237"	"Gene237"	4.09464257617316	1	4.09464257617316	1.06254569977337	1.05822763250114	1	1
"Gene238"	"Gene238"	1.79981547425612	1	1.79981547425612	0.977714368382254	0.926792323171914	1.49223474922633	1
"Gene239"	"Gene239"	1.98457950797577	1	1.98457950797577	1.14107189326174	0.815583350063265	1	1
"Gene240"	"Gene240"	0.058291101534814	1	0.058291101534814	1.04409751820223	1.03516412651159	2.42653261308896	1
"Gene241"	"Gene241"	0.00332569997811185	1	0.00332569997811185	1.12309455833744	1.0494354598195	1	1
"Gene242"	"Gene242"	5.1464980376567	1	5.1464980376567	1.21156603679976	0.922870271269493	1.2920498909325	1
"Gene243"	"Gene243"	7.85445653084928	1	7.85445653084928	0.945416727058237	0.791145126658744	1	1
"Gene244"	"Gene244"	0.458212207835718	43.2599575499217	44.6773439111349	1.00482200915809	0.869171013658812	0.588741723307216	1
"Gene245"	"Gene245"	0.674739626351993	1	0.674739626351993	0.804431810906123	1.17263136097563	1	1
"Gene246"	"Gene246"	0.604728111102043	1	0.604728111102043	0.843340193780406	1.10425064175942	1	2.11482327216801
"Gene247"	"Gene247"	1.09864444419468	1	1.09864444419468	0.884821004158814	0.861420899912298	1	0.689356198260397
"Gene248"	"Gene248"	0.290721664776607	1	0.290721664776607	1.25240894185161	0.760178736093422	1	1
"Gene249"	"Gene249"	2.40450077941528	1	2.40450077941528	1.08941579174133	1.12192634563933	1	1
"Gene250"	"Gene250"	0.0189941956761363	1	0.0189941956761363	1.17384496319966	1.20206413663062	1	1
"Gene251"	"Gene251"	0.211283296176298	1	0.211283296176298	1.41939128393063	0.886496648695513	1	1
"Gene252"	"Gene252"	1.26787481123742	1	1.26787481123742	1.20162299420859	1.02213539423665	1	1
"Gene253"	"Gene253"	0.5067454884128	1	0.5067454884128	0.888973077415032	0.943559279038237	1	1
"Gene254"	"Gene254"	0.662143665237746	1	0.662143665237746	1.31000079020022	1.10763834164394	1	1
"Gene255"	"Gene255"	0.89887458673364	1	0.89887458673364	0.986602528036308	0.859736744103821	1	1
