"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene27"	"Gene27"	2.58879265825141	1	2.58879265825141	0.869919986321934	1.14495689369796	1	1
"Gene28"	"Gene28"	0.0606679738710317	1	0.0606679738710317	1.18631543164837	1.21917108787641	1.43186173198937	1
"Gene29"	"Gene29"	9.63256517197489	1	9.63256517197489	0.887495192709826	1.23165019915261	1	1
"Gene30"	"Gene30"	0.146381321167935	1	0.146381321167935	1.0765253092737	0.943996540051449	1	1
"Gene31"	"Gene31"	5.48571801419795	1	5.48571801419795	0.787272516070195	0.918149165676008	1	1
"Gene32"	"Gene32"	1.95462658837683	1	1.95462658837683	0.772648715750154	1.11110836801212	1	1.72235474338387
"Gene33"	"Gene33"	14.2303713014848	1	14.2303713014848	1.1753365462737	1.21902525625969	1	1
"Gene34"	"Gene34"	0.914876862969597	1	0.914876862969597	0.821246730784534	0.987508503229834	1.54121273195804	1
"Gene35"	"Gene35"	0.0743891173080073	1	0.0743891173080073	0.932757985387443	1.07716348902949	0.764455633208563	1
"Gene36"	"Gene36"	0.0238299812598648	1	0.0238299812598648	0.825435291601061	1.1012465281399	1	1
"Gene37"	"Gene37"	0.199116266050222	1	0.199116266050222	1.0418342731324	1.13109042063385	1	1
"Gene38"	"Gene38"	2.6859936944943	1	2.6859936944943	1.00512166450308	1.09024913476206	1	1
"Gene39"	"Gene39"	1.63100269537742	1	1.63100269537742	0.79863359158137	1.0573471325208	1	1
"Gene40"	"Gene40"	1.02640874916996	1	1.02640874916996	0.951247653997716	1.19886850868099	1	1
"Gene41"	"Gene41"	1.76134263104368	1	1.76134263104368	1.12178410046217	0.822448988754764	1	1
"Gene42"	"Gene42"	0.108675021709167	1	0.108675021709167	0.920320124482009	1.18091593108775	1	1
"Gene43"	"Gene43"	7.71357882836756	1	7.71357882836756	1.06875293367664	0.996996569230715	1	1
"Gene44"	"Gene44"	2.08595218231811	1	2.08595218231811	0.885206492051355	0.964616488763876	1	1
"Gene45"	"Gene45"	0.887463498922319	1	0.887463498922319	0.834579980478541	1.07534871826401	1	1
"Gene46"	"Gene46"	0.489131347465341	1	0.489131347465341	0.847874357759451	0.999333795199062	1	0.622427690219999
"Gene47"	"Gene47"	4.50623498981755	1	4.50623498981755	0.995931127653651	1.02340295756905	1	1
"Gene48"	"Gene48"	0.142224614892965	1	0.142224614892965	0.840718302129053	1.08750824424403	1	1
"Gene49"	"Gene49"	1.12905418338184	1	1.12905418338184	0.981513582958192	0.978460852265853	1.14015707348664	1
"Gene50"	"Gene50"	0.423734580988335	1	0.423734580988335	1.0623663147783	1.14723382381613	1	1
"Gene51"	"Gene51"	1.63488615151655	1	1.63488615151655	1.05542915052183	1.04918567029613	1	1.72608359376068
"Gene52"	"Gene52"	0.24434400064448	1	0.24434400064448	0.895537819234128	0.907938272502154	1	1
"Gene53"	"Gene53"	1.32708949478086	1	1.32708949478086	0.833547572849639	0.897315495720942	1	1
"Gene54"	"Gene54"	1.45840425281965	1	1.45840425281965	1.0369678386143	1.01910196154947	1	1
"Gene55"	"Gene55"	0.16285053290697	1	0.16285053290697	0.921383386919537	1.12626617151661	1	1
"Gene56"	"Gene56"	0.0535087521830856	1	0.0535087521830856	0.935734309379749	0.82506476725927	1	1
"Gene57"	"Gene57"	2.97393144528723	1	2.97393144528723	1.14089597885941	0.843411227425109	1	1
"Gene58"	"Gene58"	2.15572463425944	1	2.15572463425944	1.08742195481004	1.01727948727735	0.779440755473894	1
"Gene59"	"Gene59"	0.197895695081872	1	0.197895695081872	0.970775115159092	0.833647990486066	1.7633369608469	1
"Gene60"	"Gene60"	0.0787373067900952	1	0.0787373067900952	1.14520433018301	1.06636409973287	1	1
"Gene61"	"Gene61"	0.062732556066755	1	0.062732556066755	1.09346344191556	1.18687793935255	1.2915283709506	1
"Gene62"	"Gene62"	1.31448685910201	1	1.31448685910201	0.934985681873241	0.876052761737719	1	1
"Gene63"	"Gene63"	4.4670863006955	1	4.4670863006955	1.07523251954868	1.00832147593904	1	1
"Gene64"	"Gene64"	1.28688950582604	1	1.28688950582604	0.868594199438197	0.927334689396363	1	1
"Gene65"	"Gene65"	9.42200203846569	1	9.42200203846569	1.08475482833846	1.1474597814522	1.21068904539872	1
"Gene66"	"Gene66"	1.51255353832612	1	1.51255353832612	0.924785791470498	0.991667286121117	1	1
"Gene67"	"Gene67"	0.258401523836724	1	0.258401523836724	1.02639847891361	1.09623256112227	1	1
"Gene68"	"Gene68"	0.00847524710926671	1	0.00847524710926671	1.13422130689259	1.31066915828747	1	1
"Gene69"	"Gene69"	0.514385567114418	1	0.514385567114418	1.0097169144605	1.10911562071406	1	1
"Gene70"	"Gene70"	0.165509533038931	1	0.165509533038931	1.38251009455188	0.744825865939495	1	1
"Gene71"	"Gene71"	0.141646406594405	1	0.141646406594405	1.09909387151717	1.22516645205489	1.76587302690465	1
"Gene72"	"Gene72"	0.733781354781432	1	0.733781354781432	1.16506805744555	0.898328949435669	1	1
"Gene73"	"Gene73"	1.78527376483726	1	1.78527376483726	1.02908529337841	1.29573520706677	1	1
"Gene74"	"Gene74"	0.661518302581266	1	0.661518302581266	1.01792804839066	0.875764707106395	1	1
"Gene75"	"Gene75"	0.165317690556089	45.9165227495125	47.192085853539	0.872337157283627	1.12195356366945	1	1
"Gene76"	"Gene76"	0.253816141854154	1	0.253816141854154	0.886168730966878	1.0338114356678	1.81794416049827	1
"Gene77"	"Gene77"	0.885528916189985	1	0.885528916189985	0.729079800969374	1.19350936979059	1	1
"Gene78"	"Gene78"	4.32399493051258	1	4.32399493051258	1.12206528883902	0.881029354217655	1.41300990058494	1
"Gene79"	"Gene79"	0.0327705406884732	1	0.0327705406884732	1.08125293366574	1.04064549238349	0.800110025412146	1.62307712893692
"Gene80"	"Gene80"	2.15902352983031	1	2.15902352983031	0.860807346086487	0.937082418079314	1	1
"Gene81"	"Gene81"	0.624544327888519	1	0.624544327888519	1.05538813391125	0.852581930182808	1	1
"Gene82"	"Gene82"	6.41743269748708	1	6.41743269748708	1.01732784975775	1.34981387321818	1	1
"Gene83"	"Gene83"	2.35697177212381	1	2.35697177212381	1.04715538388689	1.02051950199166	1	1
"Gene84"	"Gene84"	0.20264817256058	1	0.20264817256058	0.916166885404383	0.800022125218326	1	1
"Gene85"	"Gene85"	0.0926176380176886	1	0.0926176380176886	1.09497307850888	0.983953482736399	1.77606920960441	1
"Gene86"	"Gene86"	3.12905814219941	1	3.12905814219941	1.02101466818293	1.01225247385289	1	1
"Gene87"	"Gene87"	0.234578045271264	1	0.234578045271264	0.842714556338022	0.997840191420904	0.776209480412881	1
"Gene88"	"Gene88"	3.29619263646927	1	3.29619263646927	0.928226630766226	0.988385043773749	1.9984714187583	1
"Gene89"	"Gene89"	1.19401186809513	1	1.19401186809513	0.898099078181828	1.28030776837973	1	0.52310911043621
"Gene90"	"Gene90"	2.60249763469539	1	2.60249763469539	0.862460635507527	0.995945326739012	1	1
"Gene91"	"Gene91"	2.79493895544358	1	2.79493895544358	0.949933272568314	0.951689396466814	1	1
"Gene92"	"Gene92"	0.0199282708171697	1	0.0199282708171697	1.02242433686354	1.11072048654326	1	1
"Gene93"	"Gene93"	4.47746456185899	1	4.47746456185899	1.09432398343668	1.15622883696562	1	1
"Gene94"	"Gene94"	0.0129927044490711	1	0.0129927044490711	1.10534615741985	1.22941447070805	1	0.559029506179775
"Gene95"	"Gene95"	0.578917966658824	1	0.578917966658824	0.842954450449647	1.22631258418541	1	1
"Gene96"	"Gene96"	0.573928107741829	1	0.573928107741829	0.893201515591474	1.16780939095307	1.76881236540571	1
"Gene97"	"Gene97"	1.59423988755921	1	1.59423988755921	1.08207349475996	1.03374139173489	1	1
"Gene98"	"Gene98"	2.10224930479567	1	2.10224930479567	1.09821478260122	0.975627157018839	0.501805320120882	2.00744182565856
"Gene99"	"Gene99"	2.40424439901585	1	2.40424439901585	1.15126294624516	1.06977202181316	1	1
"Gene100"	"Gene100"	0.225664397652789	1	0.225664397652789	0.744893332397897	1.05090831053239	1	1
"Gene101"	"Gene101"	0.173404746288372	1	0.173404746288372	0.91236742622971	1.15860106743899	1.63278042980476	1
"Gene102"	"Gene102"	0.216505623123487	1	0.216505623123487	1.03522660989276	0.815834229156555	1	1
"Gene103"	"Gene103"	6.04450733300287	1	6.04450733300287	1.46159373696286	0.879921318014255	1	1
"Gene104"	"Gene104"	0.62785007425567	1	0.62785007425567	1.27742433550366	1.00540886161954	1.29105228116508	1
"Gene105"	"Gene105"	0.699580860283195	1	0.699580860283195	0.946958911014039	1.07729285956738	1.92383522047878	1
"Gene106"	"Gene106"	6.52109017661893	1	6.52109017661893	1.15540806520169	1.01120681516173	1	1
"Gene107"	"Gene107"	0.172574104367255	1	0.172574104367255	1.26991244652619	1.21643026429703	1	1
"Gene108"	"Gene108"	1.63541281703178	1	1.63541281703178	0.821346058410884	1.3377303404522	1	1
"Gene109"	"Gene109"	0.314518134403413	1	0.314518134403413	0.822040606792974	1.0905642999236	1	1
"Gene110"	"Gene110"	1.39143604924027	1	1.39143604924027	1.25529948936406	1.41391920954324	1	1
"Gene111"	"Gene111"	6.30488961001081	1	6.30488961001081	0.901234881628782	0.932100853058213	1	1
"Gene112"	"Gene112"	0.781579453250976	1	0.781579453250976	0.963403239585695	1.06168983309472	1	1
"Gene113"	"Gene113"	0.0225736856484061	1	0.0225736856484061	0.906735328980808	0.976263297257183	1	1
"Gene114"	"Gene114"	0.715269394106265	1	0.715269394106265	0.977727483914934	1.16267118623871	1	1
"Gene115"	"Gene115"	0.553366163472072	1	0.553366163472072	1.15492968389248	1.02968779247564	1.44572831915658	1
"Gene116"	"Gene116"	4.5505628721245	1	4.5505628721245	1.28915893447833	1.0955331870303	1	1
"Gene117"	"Gene117"	0.551458761983398	1	0.551458761983398	1.01782962020726	1.00209337410231	1	1
"Gene118"	"Gene118"	1.92977417289227	1	1.92977417289227	0.885758492273297	0.926785177155451	0.490645720135617	1.62583268283951
"Gene119"	"Gene119"	4.75567953929758	1	4.75567953929758	0.964143797299678	1.65970664596582	1	1
"Gene120"	"Gene120"	5.47249712344645	1	5.47249712344645	0.938958223856746	0.889573174391277	1	1
"Gene121"	"Gene121"	3.74945226071555	1	3.74945226071555	1.18826302421079	1.00810389821445	1.85159594498345	1
"Gene122"	"Gene122"	3.77396940952514	1	3.77396940952514	1.18314129374097	1.19672139284173	1	1
"Gene123"	"Gene123"	0.00131986730232064	1	0.00131986730232064	0.934304218555653	0.816327074014525	1.82227344164932	1
"Gene124"	"Gene124"	0.330194466357313	1	0.330194466357313	0.980622115859531	1.17976896692032	1	1
"Gene125"	"Gene125"	2.30451279476235	1	2.30451279476235	1.14261540282582	0.886190178232044	1	1
"Gene126"	"Gene126"	5.47165733184426	1	5.47165733184426	0.983060139822811	0.996643739845534	1	1
"Gene127"	"Gene127"	0.52375136769062	1	0.52375136769062	0.95103229005077	1.11765120721532	1	1
"Gene128"	"Gene128"	0.812486920412138	1	0.812486920412138	1.08622538896627	1.16804222921127	1	1
"Gene129"	"Gene129"	0.00143617868562543	99.3397294678571	102.099391700218	1.15185756186866	0.779804403860494	1	1
"Gene130"	"Gene130"	0.76192757070215	1	0.76192757070215	1.08313796360264	1.19538729667218	1	1
"Gene131"	"Gene131"	0.0384053459818003	1	0.0384053459818003	0.999186620125286	1.15372827690119	1.82860643799789	1
"Gene132"	"Gene132"	1.90566727257787	1	1.90566727257787	1.21619030194882	0.827425745431977	1	1
"Gene133"	"Gene133"	1.50375639269529	1	1.50375639269529	0.844374160033804	0.96490252001992	1.76790147600297	0.485021746986642
"Gene134"	"Gene134"	6.32055897498886	1	6.32055897498886	1.06182980377284	0.856751283454319	1	0.839304532406994
"Gene135"	"Gene135"	1.01141596541438	1	1.01141596541438	1.00782802104579	0.927508039393275	1	1
"Gene136"	"Gene136"	1.24095490997468	1	1.24095490997468	1.12544791771974	0.862910311541981	0.650727495945933	1
"Gene137"	"Gene137"	0.762738581850558	1	0.762738581850558	0.900194760376608	0.841606573524475	1	1
"Gene138"	"Gene138"	5.73851433738881	1	5.73851433738881	0.904367466794852	0.895657339962938	1	1
"Gene139"	"Gene139"	0.263296382012446	1	0.263296382012446	0.944057646786554	0.826657224912548	1	1
"Gene140"	"Gene140"	2.02413664786198	1	2.02413664786198	1.15834517795541	1.03294134604408	1	1
"Gene141"	"Gene141"	1.55848080075862	1	1.55848080075862	0.871131284986346	1.11288508919876	1	0.688849442593904
"Gene142"	"Gene142"	0.666808443906533	1	0.666808443906533	1.06292035387054	1.00812642309143	1	1
"Gene143"	"Gene143"	1.41555028244918	1	1.41555028244918	0.845068372266524	0.997411474206726	1	1.92037201644421
"Gene144"	"Gene144"	1.45646072783694	1	1.45646072783694	1.15978026275916	0.842735005181232	2.23169732143022	1
"Gene145"	"Gene145"	1.23143878229323	1	1.23143878229323	1.1055056804342	0.864582278390113	1	1
"Gene146"	"Gene146"	1.68801807567308	25.1886854462032	25.8884282810294	1.14084175291953	0.80561313856836	0.616831834928904	1
"Gene147"	"Gene147"	0.39314042196499	1	0.39314042196499	1.00895029498178	1.118693260712	0.718944876925886	1
"Gene148"	"Gene148"	0.285542419350602	1	0.285542419350602	0.968552285729807	0.793037846754362	1.89012009317484	1
"Gene149"	"Gene149"	0.0179949902373281	1	0.0179949902373281	1.18587592967209	0.984194327317248	0.703096528363277	1
"Gene150"	"Gene150"	13.2139195544834	1	13.2139195544834	1.05183745189621	0.896302299335235	1	1
"Gene151"	"Gene151"	0.137095546419236	1	0.137095546419236	1.24448406995943	0.965534370163082	1	1
"Gene152"	"Gene152"	4.16431579998728	1	4.16431579998728	1.11426411756953	0.957662458444273	1	1
"Gene153"	"Gene153"	1.074554918295	79.3828193980718	81.5880777550726	1.06898540571274	1.07068396333508	1.45233546502066	1
"Gene154"	"Gene154"	11.4015112157014	123.929201456623	127.371960346531	0.779875193136332	1.13818684125414	1	1
"Gene155"	"Gene155"	0.193263198879973	1	0.193263198879973	0.741862891829429	1.01464240694571	1	1
"Gene156"	"Gene156"	0.362913948368622	1	0.362913948368622	1.16728486673849	1.07544952522208	1	1
"Gene157"	"Gene157"	1.32607893145872	1	1.32607893145872	1.16040967979398	1.15996539794421	1.96841774767305	1
"Gene158"	"Gene158"	0.205619196433058	1	0.205619196433058	1.01993874338591	1.18755832689339	1	1
"Gene159"	"Gene159"	2.60130190289017	43.5313443894769	44.7406471294689	1.22966040224369	1.10533084110882	1	1
"Gene160"	"Gene160"	1.40236720883441	1	1.40236720883441	1.03755480537095	0.870178369149473	1	0.587950460670261
"Gene161"	"Gene161"	2.67948279595312	1	2.67948279595312	1.0817339667412	0.931718006201351	1	1
"Gene162"	"Gene162"	0.178989694860909	1	0.178989694860909	0.931550744312514	0.819170717782178	1	1
"Gene163"	"Gene163"	0.382134496640853	45.4144721185283	46.6760882330424	1.13440084153708	0.983729542929165	1	1
"Gene164"	"Gene164"	9.65543716215158	1	9.65543716215158	1.20649031586825	1.1810743092751	1	1
"Gene165"	"Gene165"	4.66002491090613	1	4.66002491090613	0.961592613406118	0.807630941996467	1	1
"Gene166"	"Gene166"	0.718158991023874	1	0.718158991023874	1.14853098697343	1.16700713691104	1	1
"Gene167"	"Gene167"	0.0376434681216079	1	0.0376434681216079	1.07630562810969	0.978519886718808	1	1
"Gene168"	"Gene168"	0.585661466676756	1	0.585661466676756	1.02035896977762	0.992674609218797	1	1
"Gene169"	"Gene169"	0.912763296216125	1	0.912763296216125	0.767128041811931	0.893435182943774	1	1
"Gene170"	"Gene170"	1.93206609164434	1	1.93206609164434	0.95101362499731	0.898523685333872	1.67521121288687	1
"Gene171"	"Gene171"	2.45046843869983	1	2.45046843869983	1.08726178202842	1.02843152845496	1	1
"Gene172"	"Gene172"	1.09260344626958	1	1.09260344626958	1.02516296292542	0.813664390560178	1	1
"Gene173"	"Gene173"	1.00092931605201	1	1.00092931605201	0.843686890346452	1.13970183551543	1	1
"Gene174"	"Gene174"	4.82865452175912	1	4.82865452175912	1.23742595692562	0.784816092960423	1	1
"Gene175"	"Gene175"	2.24532493261108	1	2.24532493261108	0.963454991515558	0.987458915639968	0.879404793739113	1
"Gene176"	"Gene176"	0.512477667481231	57.1092817211562	58.6957801818162	1.35463395868634	0.942147155280014	1	1
"Gene177"	"Gene177"	2.63647978944999	1	2.63647978944999	1.30320854673293	1.10168112469922	1	1
"Gene178"	"Gene178"	2.91796430483308	1	2.91796430483308	0.943732199385285	1.00025926825033	1	0.720775651374404
"Gene179"	"Gene179"	0.988360672450409	1	0.988360672450409	1.02806016241823	0.930518450590918	1	1
"Gene180"	"Gene180"	0.186894722748503	1	0.186894722748503	1.09838162245793	1.11864252631711	1	1
"Gene181"	"Gene181"	1.31145489939613	1	1.31145489939613	0.876100300002699	0.95872652777583	1	1
"Gene182"	"Gene182"	0.295382747424745	90.0647667628537	92.5667701066646	0.928421931666397	1.21998709875102	0.556345175508646	1
"Gene183"	"Gene183"	0.226692320982318	1	0.226692320982318	1.03150266923561	0.921560157189497	1	1
"Gene184"	"Gene184"	1.87668086867163	1	1.87668086867163	0.946524203965788	0.777056568718427	1.59499730982529	1
"Gene185"	"Gene185"	4.55130913950147	1	4.55130913950147	1.28230579502649	1.12538790840879	1	1
"Gene186"	"Gene186"	0.801417270446465	1	0.801417270446465	0.976367854665872	0.903772046485478	1	1
"Gene187"	"Gene187"	1.40992095569651	1	1.40992095569651	0.844371969596286	0.944587411273594	1	1
"Gene188"	"Gene188"	1.35475554884941	1	1.35475554884941	0.882386212649024	1.182169085731	1	1
"Gene189"	"Gene189"	3.31482469277217	1	3.31482469277217	1.14402820826334	1.0921512081625	1	1
"Gene190"	"Gene190"	2.59083904078625	1	2.59083904078625	0.966147595517354	1.00097329123616	1	1
"Gene191"	"Gene191"	0.0560781351575731	1	0.0560781351575731	1.07789596634995	0.996729248626386	1	0.826215012437098
"Gene192"	"Gene192"	0.0014842707472106	1	0.0014842707472106	1.02512140809355	1.0956774444998	1	1
"Gene193"	"Gene193"	1.1300967473594	61.298351694521	63.0012227108155	0.788426678734934	1.0370299014392	1	1
"Gene194"	"Gene194"	0.587933232093153	1	0.587933232093153	0.899649808111702	0.839932943373257	1	1
"Gene195"	"Gene195"	0.0129939604698942	1	0.0129939604698942	0.861836851398813	0.826033149297462	1	1
"Gene196"	"Gene196"	0.98757844183205	1	0.98757844183205	0.768758209888576	1.33113134095228	1	1
"Gene197"	"Gene197"	2.4147765660447	1	2.4147765660447	0.85395269109886	0.922226293303717	1	1
"Gene198"	"Gene198"	0.0174599348879678	1	0.0174599348879678	1.10199816567072	0.932533599937727	1	1
"Gene199"	"Gene199"	7.98804819147894	1	7.98804819147894	1.13029426924433	0.927845395230345	1	1
"Gene200"	"Gene200"	6.799613796382e-05	1	6.799613796382e-05	0.901811367054062	0.863506278483408	1	1
"Gene201"	"Gene201"	0.326078156736376	1	0.326078156736376	1.1673545446867	0.89199911941061	1	1
"Gene202"	"Gene202"	0.067657065168152	1	0.067657065168152	0.838220585888107	0.930168446785623	1	1
"Gene203"	"Gene203"	1.7936654559246	1	1.7936654559246	0.895657354265546	1.12386257851095	0.544225918685707	1
"Gene204"	"Gene204"	0.316360922710962	1	0.316360922710962	0.789644558007692	0.823207600875494	1	1
"Gene205"	"Gene205"	11.314971585974	1	11.314971585974	0.882052751705163	0.907251563822844	1	1
"Gene206"	"Gene206"	4.29353209034331	1	4.29353209034331	0.856010215861895	1.03239071414643	1.44236447920828	1
"Gene207"	"Gene207"	3.17425997613577	1	3.17425997613577	0.956557373603278	0.951039565674746	1	1
"Gene208"	"Gene208"	0.75505946060148	1	0.75505946060148	1.059371116765	0.973189833205127	1.83730912882398	1
"Gene209"	"Gene209"	0.818719479569152	1	0.818719479569152	1.08387663962505	0.892548172421069	1	1
"Gene210"	"Gene210"	1.1740624695302	1	1.1740624695302	1.20955373694527	1.22354901119212	1	1
"Gene211"	"Gene211"	0.247118425131407	1	0.247118425131407	0.907241737680073	0.894937555032243	1	1
"Gene212"	"Gene212"	1.41153159821381	1	1.41153159821381	0.973077659942529	0.778592889902634	1	1
"Gene213"	"Gene213"	0.0356364567535456	1	0.0356364567535456	1.19099873633745	0.980743149058453	1	0.525103084865207
"Gene214"	"Gene214"	1.77332006295749	1	1.77332006295749	0.777343584869176	0.95816358613278	0.485907419462026	1
"Gene215"	"Gene215"	0.00962690912217314	1	0.00962690912217314	0.968893306902919	1.18811020747022	1	1
"Gene216"	"Gene216"	3.12689639662566	1	3.12689639662566	1.223156270163	0.811506165617847	2.26908732449438	1
"Gene217"	"Gene217"	2.88844686187821	1	2.88844686187821	1.04473854798865	0.926772726855915	1	1
"Gene218"	"Gene218"	0.0129410625901827	1	0.0129410625901827	0.850051834282705	1.20475748197927	1.22771530689112	0.415043984675067
"Gene219"	"Gene219"	6.02109377097169	1	6.02109377097169	1.29538939723218	0.861673221791708	1	1
"Gene220"	"Gene220"	0.812618880527764	1	0.812618880527764	0.949113076549055	0.83946886026107	1	1
"Gene221"	"Gene221"	0.54257033977151	1	0.54257033977151	1.30242478200259	1.1986839360246	0.441558328179917	1
"Gene222"	"Gene222"	0.718741024952686	1	0.718741024952686	1.05944078038293	1.14890226392597	1	1
"Gene223"	"Gene223"	1.98533378122904	1	1.98533378122904	1.03900697652562	1.04709945794914	1	1
"Gene224"	"Gene224"	0.209095815810221	1	0.209095815810221	1.00890371092331	0.886827769919639	1	1
"Gene225"	"Gene225"	1.85478440902651	1	1.85478440902651	0.942101059823917	1.21352276886667	2.23473691451842	1
"Gene226"	"Gene226"	0.00202985522348721	1	0.00202985522348721	0.802390281768902	0.760876464609043	1	1
"Gene227"	"Gene227"	2.18353601430366	1	2.18353601430366	1.05140304757464	1.20858066607212	0.627402373747895	1
"Gene228"	"Gene228"	0.000191025116193307	1	0.000191025116193307	1.2707883034944	0.898739289189485	1	1
"Gene229"	"Gene229"	2.2293361305893	1	2.2293361305893	1.3923747496621	1.11651491236075	1	1.42262533693675
"Gene230"	"Gene230"	0.95782195525521	1	0.95782195525521	0.999676895600816	1.13651295157402	1	1.38317522690396
"Gene231"	"Gene231"	2.39039614531625	1	2.39039614531625	1.1251546112104	1.1810735392516	1.37090654550239	1
"Gene232"	"Gene232"	6.16861819844326	1	6.16861819844326	1.27407055661339	1.16105226867473	1.6451623398579	1
"Gene233"	"Gene233"	1.54606340772173	1	1.54606340772173	1.09766714615544	1.01702525901434	1	1
"Gene234"	"Gene234"	0.502993355056502	1	0.502993355056502	1.10773201578788	1.08112642390179	0.563632482807577	1
"Gene235"	"Gene235"	0.957770048692392	1	0.957770048692392	1.10142577437242	0.997114126861001	1	1
"Gene236"	"Gene236"	2.03001596198296	1	2.03001596198296	0.952369057662367	1.03920705003277	1	1
"Gene237"	"Gene237"	0.162568790860871	1	0.162568790860871	1.05911954740747	1.00076492885611	1	1
"Gene238"	"Gene238"	0.0204810021480514	1	0.0204810021480514	1.04162769917984	0.919182979069385	1	1
"Gene239"	"Gene239"	0.284495921562459	1	0.284495921562459	0.989790002484173	0.83491182558642	0.685360635718469	1
"Gene240"	"Gene240"	0.119894404622815	1	0.119894404622815	0.923539374045327	1.09018535467603	1	1
"Gene241"	"Gene241"	1.56309906943133	1	1.56309906943133	1.05385740525298	0.963235663240099	1	1
"Gene242"	"Gene242"	0.666278347559253	1	0.666278347559253	1.18619748441993	0.97432509715539	1	1
"Gene243"	"Gene243"	13.5097879060542	1	13.5097879060542	1.15091538697021	0.905417663419416	1	1
"Gene244"	"Gene244"	1.45541893167686	1	1.45541893167686	1.04179903427959	1.0568230390301	1	1
"Gene245"	"Gene245"	2.02741033952737	1	2.02741033952737	1.13857208862494	0.867176288596163	1.52607691802948	1
"Gene246"	"Gene246"	0.424281584015959	1	0.424281584015959	1.0572376711533	0.771605606055791	1	1
"Gene247"	"Gene247"	0.869524543039841	1	0.869524543039841	1.00694751637396	1.07507106645807	1	1
"Gene248"	"Gene248"	0.00109196727794806	1	0.00109196727794806	1.01429358180776	1.16747464269811	1	1
"Gene249"	"Gene249"	0.0148090926766601	1	0.0148090926766601	1.33726693183881	1.27334858594666	1	1
"Gene250"	"Gene250"	0.758722180540109	1	0.758722180540109	1.05512494052057	1.25127169544202	1	1
"Gene251"	"Gene251"	0.0142320526297345	1	0.0142320526297345	1.41318577826254	0.945685209824858	1	1
"Gene252"	"Gene252"	2.44891461004467	1	2.44891461004467	1.16781775122612	1.05279857921106	0.956875651066442	1
"Gene253"	"Gene253"	4.36405426362146	1	4.36405426362146	1.09567865503397	1.07927090508847	1	1
"Gene254"	"Gene254"	2.61072883548246	1	2.61072883548246	1.1108918700153	0.85601414424272	1	1
